Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
6,256,256,1,1e-12,1,0.0065166999120265245,0.007819894591015977,3.947179490475433,0.0,3.947179490475433
7,256,256,1,1e-12,1,0.004941900027915835,0.007764873008805348,3.943951741209656,0.0,3.943951741209656
8,256,256,1,1e-12,1,0.004880300024524331,0.008173652222948176,2.0407717600670914,0.0,2.0407717600670914
9,256,256,1,1e-12,1,0.00666450010612607,0.007770199934123956,3.776162859319064,0.0,3.776162859319064
0,256,256,1,5e-13,1,0.005324000027030706,0.00787065889956406,2.525970710319414,0.0,2.525970710319414
1,256,256,1,5e-13,1,0.006056600017473102,0.007773449761814362,6.8152646239069945,0.0,6.8152646239069945
2,256,256,1,5e-13,1,0.005652700085192919,0.008040282829273947,2.4945562379926827,0.0,2.4945562379926827
3,256,256,1,5e-13,1,0.005702200112864375,0.008017668036309513,2.93087825226411,0.0,2.93087825226411
4,256,256,1,5e-13,1,0.005310399923473597,0.007478771549410674,6.439510286889961,0.0,6.439510286889961
5,256,256,1,5e-13,1,0.005293199792504311,0.007809410511750049,2.160433766077145,0.0,2.160433766077145
6,256,256,1,5e-13,1,0.0059183998964726925,0.007819894591015977,3.947179490475433,0.0,3.947179490475433
7,256,256,1,5e-13,1,0.004559100139886141,0.007764873008805348,3.943951741209656,0.0,3.943951741209656
8,256,256,1,5e-13,1,0.0054929000325500965,0.008173652222948176,2.0407717600670914,0.0,2.0407717600670914
9,256,256,1,5e-13,1,0.006312199868261814,0.007770199934123956,3.776162859319064,0.0,3.776162859319064
0,256,256,1,1e-13,1,0.005059400107711554,0.00787065889956406,2.525970710319414,0.0,2.525970710319414
1,256,256,1,1e-13,1,0.004790399922057986,0.007773449761814362,6.8152646239069945,0.0,6.8152646239069945
2,256,256,1,1e-13,1,0.006017300067469478,0.008040282829273947,2.4945562379926827,0.0,2.4945562379926827
3,256,256,1,1e-13,1,0.0048033001367002726,0.008017668036309513,2.93087825226411,0.0,2.93087825226411
4,256,256,1,1e-13,1,0.004745099926367402,0.007478771549410674,6.439510286889961,0.0,6.439510286889961
5,256,256,1,1e-13,1,0.0059016000013798475,0.007809410511750049,2.160433766077145,0.0,2.160433766077145
6,256,256,1,1e-13,1,0.004633399890735745,0.007819894591015977,3.947179490475433,0.0,3.947179490475433
7,256,256,1,1e-13,1,0.005312399938702583,0.007764873008805348,3.943951741209656,0.0,3.943951741209656
8,256,256,1,1e-13,1,0.007769700139760971,0.008173652222948176,2.0407717600670914,0.0,2.0407717600670914
9,256,256,1,1e-13,1,0.007662999909371138,0.007770199934123956,3.776162859319064,0.0,3.776162859319064
0,256,256,1,5e-14,1,0.006897399900481105,0.00787065889956406,2.525970710319414,0.0,2.525970710319414
1,256,256,1,5e-14,1,0.006684500025585294,0.007773449761814362,6.8152646239069945,0.0,6.8152646239069945
2,256,256,1,5e-14,1,0.005447499919682741,0.008040282829273947,2.4945562379926827,0.0,2.4945562379926827
3,256,256,1,5e-14,1,0.006117400014773011,0.008017668036309513,2.93087825226411,0.0,2.93087825226411
4,256,256,1,5e-14,1,0.0069108998868614435,0.007478771549410674,6.439510286889961,0.0,6.439510286889961
5,256,256,1,5e-14,1,0.00657540000975132,0.007809410511750049,2.160433766077145,0.0,2.160433766077145
6,256,256,1,5e-14,1,0.006160899996757507,0.007819894591015977,3.947179490475433,0.0,3.947179490475433
7,256,256,1,5e-14,1,0.006741200108081102,0.007764873008805348,3.943951741209656,0.0,3.943951741209656
8,256,256,1,5e-14,1,0.006563900038599968,0.008173652222948176,2.0407717600670914,0.0,2.0407717600670914
9,256,256,1,5e-14,1,0.007115500047802925,0.007770199934123956,3.776162859319064,0.0,3.776162859319064
0,256,256,1,1e-14,1,0.004877100000157952,0.00787065889956406,2.525970710319414,0.0,2.525970710319414
1,256,256,1,1e-14,1,0.00504670012742281,0.007773449761814362,6.8152646239069945,0.0,6.8152646239069945
2,256,256,1,1e-14,1,0.006160099990665913,0.008040282829273947,2.4945562379926827,0.0,2.4945562379926827
3,256,256,1,1e-14,1,0.006735899951308966,0.008017668036309513,2.93087825226411,0.0,2.93087825226411
4,256,256,1,1e-14,1,0.007238100050017238,0.007478771549410674,6.439510286889961,0.0,6.439510286889961
5,256,256,1,1e-14,1,0.00600820011459291,0.007809410511750049,2.160433766077145,0.0,2.160433766077145
6,256,256,1,1e-14,1,0.0050709000788629055,0.007819894591015977,3.947179490475433,0.0,3.947179490475433
7,256,256,1,1e-14,1,0.0056148001458495855,0.007764873008805348,3.943951741209656,0.0,3.943951741209656
8,256,256,1,1e-14,1,0.0077009000815451145,0.008173652222948176,2.0407717600670914,0.0,2.0407717600670914
9,256,256,1,1e-14,1,0.005421199835836887,0.007770199934123956,3.776162859319064,0.0,3.776162859319064
