Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
2,64,64,0.01,5e-07,267,0.3370852000080049,1.3968693402960104e-05,0.015155669207536526,2.3454797319325094,2.360635401140046
3,64,64,0.01,5e-07,216,0.27142259990796447,8.234312151817608e-06,0.0037058907450213674,1.4344008179803414,1.4381067087253627
4,64,64,0.01,5e-07,279,0.3551042000763118,1.3202942403960777e-05,0.016309168114980066,1.2004507252799668,1.2167598933949468
5,64,64,0.01,5e-07,223,0.2743500000797212,6.812398322057767e-06,0.003098924790057911,1.6091924445837957,1.6122913693738536
6,64,64,0.01,5e-07,235,0.3166362000629306,4.953130441805176e-06,0.0017433940217088661,1.2713475160394783,1.2730909100611871
7,64,64,0.01,5e-07,220,0.27697600005194545,7.624874670399823e-06,0.005003948196828145,0.8617948541073117,0.8667988023041399
8,64,64,0.01,5e-07,203,0.25947219994850457,8.906147128902309e-06,0.004485707211603351,2.192342751187182,2.196828458398785
9,64,64,0.01,5e-07,205,0.27526929997839034,1.1062481648400901e-05,0.007214981773550733,3.65520646229085,3.6624214440644005
0,64,64,0.01,1e-07,282,0.41793500003404915,3.1437308909317008e-06,0.00431993629528904,5.510465945076337,5.514785881371626
1,64,64,0.01,1e-07,237,0.30979619990102947,2.1062378169865725e-06,0.0013855422688311414,1.7058675102057608,1.707253052474592
2,64,64,0.01,1e-07,254,0.33989880001172423,2.7937394629748598e-06,0.003031135059130996,2.357604266080915,2.360635401140046
3,64,64,0.01,1e-07,224,0.31477980013005435,1.6468626326156255e-06,0.0007411783082287293,1.437365530417134,1.4381067087253627
4,64,64,0.01,1e-07,291,0.3758325001690537,2.6405892784957252e-06,0.0032618358374862932,1.2134980575574605,1.2167598933949468
5,64,64,0.01,1e-07,226,0.293555999873206,1.3624811822585126e-06,0.0006197851243237018,1.61167158424953,1.6122913693738536
6,64,64,0.01,1e-07,232,0.2931997999548912,9.906254510097523e-07,0.0003486788868141133,1.272742231174373,1.2730909100611871
7,64,64,0.01,1e-07,210,0.2779520999174565,1.524976483837509e-06,0.0010007909185852926,0.8657980113855546,0.8667988023041399
8,64,64,0.01,1e-07,221,0.2783713999669999,1.781230472237827e-06,0.0008971415915648429,2.1959313168072203,2.196828458398785
